,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
9591,9591,792,4,he is too young right now. This will change as he grows.,This will change as he grows up.,0.611458553,4,True,2.1962278431239506,0,False,1.5847692901239507
9592,9592,792,4,he is too young right now. This will change as he grows.,He is younger than everyone else. This will change as he grows.,0.526733726,4,True,2.1962278431239506,0,False,1.6694941171239506
9593,9593,792,4,he is too young right now. This will change as he grows.,He is younger than everyone else. This will change as he grows.,0.526733726,4,True,2.1962278431239506,0,False,1.6694941171239506
9594,9594,792,4,he is too young right now. This will change as he grows.,He is too young right now to interact with anyone else.,0.545902689,4,True,2.1962278431239506,0,False,1.6503251541239503
9595,9595,792,4,he is too young right now. This will change as he grows.,He is too young right now to interact with anyone else.,0.545902689,4,True,2.1962278431239506,0,False,1.6503251541239503
9596,9596,792,4,he is too young right now. This will change as he grows.,he is too young.,0.627814173,4,True,2.1962278431239506,0,False,1.5684136701239506
9597,9597,792,4,he is too young right now. This will change as he grows.,he is too young.,0.627814173,4,True,2.1962278431239506,0,False,1.5684136701239506
9598,9598,792,4,he is too young right now. This will change as he grows.,This will change as he grows.,0.600657657,4,True,2.1962278431239506,0,False,1.5955701861239506
9599,9599,792,4,he is too young right now. This will change as he grows.,This will change as he grows.,0.600657657,4,True,2.1962278431239506,0,False,1.5955701861239506
9600,9600,792,4,he is too young right now. This will change as he grows.,"he is too young right now. As he grows up, he can start to form and deepen relationships.",0.661280753,4,True,2.1962278431239506,0,False,1.5349470901239506
9601,9601,792,4,he is too young right now. This will change as he grows.,"he is too young right now. As he grows up, he can start to form and deepen relationships.",0.661280753,4,True,2.1962278431239506,0,False,1.5349470901239506
9602,9602,792,0,Live in an apartment building with a playroom.,"Live in an apartment building with a playroom, with a pool",1.407399025,0,True,1.7142213381829274,0,True,0.3068223131829275
9603,9603,792,0,Live in an apartment building with a playroom.,Live in an apartment building with a playground.,1.29654712,0,True,1.7142213381829274,0,True,0.4176742181829274
9604,9604,792,0,Ask nanny to take him to play classes in the neighborhood.,Ask nanny to take him to the park.,1.810366944,0,True,1.7142213381829274,0,True,-0.0961456058170726
9605,9605,792,0,Ask nanny to take him to play classes in the neighborhood.,Ask the nanny to take him to a variety of play classes in the local area.,1.536666592,0,True,1.7142213381829274,0,True,0.1775547461829274
9606,9606,792,0,Ask nanny to take him to play classes in the neighborhood.,Ask the nanny to take him to play classes in the neighborhood.,1.370958723,0,True,1.7142213381829274,0,True,0.3432626151829274
9607,9607,792,0,Ask nanny to take him to play classes in the neighborhood.,"If he is comfortable with his nanny taking him to play classes, he may want to go by itself.",2.878190171,4,False,1.7142213381829274,0,True,-1.1639688328170723
9608,9608,792,0,Ask nanny to take him to play classes in the neighborhood.,Ask nanny to take him to play classes at the local Children's Museum.,1.492206932,0,True,1.7142213381829274,0,True,0.2220144061829274
9609,9609,792,0,Ask nanny to take him to play classes in the neighborhood.,Ask the nanny to take him to play classes and other events in the neighborhood.,1.349690616,0,True,1.7142213381829274,0,True,0.3645307221829275
9610,9610,792,0,Get a bigger apartment.,Get a bigger house.,1.14881199,0,True,1.7142213381829274,0,True,0.5654093481829274
9611,9611,792,0,Get a bigger apartment.,Get a bigger apartment now.,1.213338815,0,True,1.7142213381829274,0,True,0.5008825231829275
9612,9612,792,0,Get a bigger apartment.,Buy a big house.,1.109522421,0,True,1.7142213381829274,0,True,0.6046989171829273
9613,9613,792,0,Get a bigger apartment.,I want to sell my apartment.,2.486270959,4,False,1.7142213381829274,0,True,-0.7720496208170726
9614,9614,792,0,Get a bigger apartment.,Start your own business.,1.303936117,0,True,1.7142213381829274,0,True,0.4102852211829275
9615,9615,792,0,Get a bigger apartment.,Get a bigger bathroom.,1.214061789,0,True,1.7142213381829274,0,True,0.5001595491829274
9616,9616,792,4,he is too young right now.  This will change as he grows.,he is too young now. This will change as he grows.,0.559686764,4,True,2.1962278431239506,0,False,1.6365410791239507
9617,9617,792,4,he is too young right now.  This will change as he grows.,he is too young right now. this will change as he grows.,0.535970832,4,True,2.1962278431239506,0,False,1.6602570111239507
9618,9618,792,4,he is too young right now.  This will change as he grows.,He is too young right now. This will change when he grows.,0.537232026,4,True,2.1962278431239506,0,False,1.6589958171239507
9619,9619,792,4,he is too young right now.  This will change as he grows.,"If you think your child is too young to fit into society's social structure, you ought to tell your child that.",1.597450307,4,True,2.1962278431239506,0,False,0.5987775361239507
9620,9620,792,4,he is too young right now.  This will change as he grows.,he is too young right now. This will change as he grows.,0.535970832,4,True,2.1962278431239506,0,False,1.6602570111239507
9621,9621,792,4,he is too young right now.  This will change as he grows.,He is too young right now. this won't change as he grows.,0.532298811,4,True,2.1962278431239506,0,False,1.6639290321239506
9622,9622,792,4,he is too young right now.  This will change as he grows.,"This is a phase you will go through as he grows, but it's a good idea at this point.",0.701679375,4,True,2.1962278431239506,0,False,1.4945484681239507
9623,9623,792,0,Nanny to arrange for more play dates.,The nanny should arrange for more play dates.,1.95601753,1,False,1.7142213381829274,0,True,-0.2417961918170725
9624,9624,792,0,Nanny to arrange for more play dates.,Nanny needs to arrange for more play dates with kids at school.,2.483025369,4,False,1.7142213381829274,0,True,-0.7688040308170725
9625,9625,792,0,Nanny to arrange for more play dates.,To arrange more play dates for small children.,1.27892126,0,True,1.7142213381829274,0,True,0.4353000781829275
9626,9626,792,0,Nanny to arrange for more play dates.,To allow the kids more play dates.,1.388425582,0,True,1.7142213381829274,0,True,0.3257957561829274
9627,9627,792,0,Nanny to arrange for more play dates.,"To arrange for more play dates, the nanny should talk to her family.",2.078422617,1,False,1.7142213381829274,0,True,-0.3642012788170727
9628,9628,792,0,Nanny to arrange for more play dates.,The nanny might want to arrange for more playdates for her kids.,1.927895207,4,False,1.7142213381829274,0,True,-0.2136738688170725
9629,9629,792,4,I love the he has play dates and would love him to have more.,I love that he has play date and would love him to have more.,0.718135043,4,True,2.1962278431239506,0,False,1.4780928001239506
9630,9630,792,4,I love the he has play dates and would love him to have more.,It would be nice if he has play dates.,0.934323052,4,True,2.1962278431239506,0,False,1.2619047911239507
9631,9631,792,4,I love the he has play dates and would love him to have more.,I love that he has play dates and would love him to have more.,0.852223374,4,True,2.1962278431239506,0,False,1.3440044691239506
9632,9632,792,4,I love the he has play dates and would love him to have more.,I would love to have a play date,0.947172119,4,True,2.1962278431239506,0,False,1.2490557241239506
9633,9633,792,4,I love the he has play dates and would love him to have more.,I love that he has play dates and would love for more.,0.804247385,4,True,2.1962278431239506,0,False,1.3919804581239503
9634,9634,792,4,I love the he has play dates and would love him to have more.,I would love him to have more play dates.,0.927643779,4,True,2.1962278431239506,0,False,1.2685840641239507
9635,9635,792,0,Have new Nanny make new friends,"Have new family, Make new family friends",0.970866983,0,True,1.7142213381829274,0,True,0.7433543551829275
9636,9636,792,0,Have new Nanny make new friends,Have new nanny make new friends,0.994177083,0,True,1.7142213381829274,0,True,0.7200442551829275
9637,9637,792,0,Have new Nanny make new friends,Have a new nanny make new friends,0.986497053,0,True,1.7142213381829274,0,True,0.7277242851829274
9638,9638,792,0,Have new Nanny make new friends,Have new pets make new friends,1.011039734,0,True,1.7142213381829274,0,True,0.7031816041829275
9639,9639,792,0,Have more reasonably priced activities for kids.  I just paid $75 for a 90 minute class today.,"Having more reasonably priced activities, I just paid $75 for a 90 minute class today.",2.543233132,4,False,1.7142213381829274,0,True,-0.8290117938170727
9640,9640,792,0,Have more reasonably priced activities for kids.  I just paid $75 for a 90 minute class today.,Have more reasonably priced activities. I just paid $75 for a 90 minute class today.,1.580312626,0,True,1.7142213381829274,0,True,0.1339087121829274
9641,9641,792,0,Have more reasonably priced activities for kids.  I just paid $75 for a 90 minute class today.,Have more reasonably priced activities for children. I just paid $75 for a 90 minute class today.,1.714913064,0,True,1.7142213381829274,0,True,-0.0006917258170726
9642,9642,792,0,Have more reasonably priced activities for kids.  I just paid $75 for a 90 minute class today.,Are activities more reasonably priced for kids? I paid $75 for a 90 minute class today.,2.559425055,4,False,1.7142213381829274,0,True,-0.8452037168170727
9643,9643,792,0,Have more reasonably priced activities for kids.  I just paid $75 for a 90 minute class today.,Have more reasonably priced activities for kids. I just paid $75 for a 90 minute class today.,1.577077657,0,True,1.7142213381829274,0,True,0.1371436811829274
9644,9644,792,0,Have more reasonably priced activities for kids.  I just paid $75 for a 90 minute class today.,I just paid $75 for a 90 minute class today.,2.3731538,4,False,1.7142213381829274,0,True,-0.6589324618170724
9645,9645,792,0,Have more reasonably priced activities for kids.  I just paid $75 for a 90 minute class today.,Have more reasonably priced activities for kids at least. I just paid $75 for a 90 minute class today.,1.783749407,0,True,1.7142213381829274,0,True,-0.0695280688170725
9646,9646,792,0,Have a great nanny and outside experts to come to the apartment to proactively advance him.,Have a nanny that is good and some out of town experts that come to the apartment to proactively advance him.,1.334583079,0,True,1.7142213381829274,0,True,0.3796382591829275
9647,9647,792,0,Have a great nanny and outside experts to come to the apartment to proactively advance him.,Have a great nanny and outside experts to come to your apartment to proactively advance him.,1.845434801,1,False,1.7142213381829274,0,True,-0.1312134628170724
9648,9648,792,0,Have a great nanny and outside experts to come to the apartment to proactively advance him.,Have a great nanny and outside experts to come to the apartment.,1.407468027,0,True,1.7142213381829274,0,True,0.3067533111829275
9649,9649,792,0,Have a great nanny and outside experts to come to the apartment to proactively advance him.,Have a nanny and outside experts coming to the apartment to actively advance him.,1.386688709,0,True,1.7142213381829274,0,True,0.3275326291829274
9650,9650,792,0,Have a great nanny and outside experts to come to the apartment to proactively advance him.,Have a great nanny and outside experts who will come to the apartment regularly to actively advance him in his development.,1.660324487,0,True,1.7142213381829274,0,True,0.0538968511829274
9651,9651,792,4,my child does not attend organized daycare/preschool,i prefer a daycare/preschool that is close to home.,0.790510491,4,True,2.1962278431239506,0,False,1.4057173521239503
9652,9652,792,4,my child does not attend organized daycare/preschool,i prefer a daycare/preschool that is close to home.,0.790510491,4,True,2.1962278431239506,0,False,1.4057173521239503
9653,9653,792,4,my child does not attend organized daycare/preschool,i prefer a daycare/preschool that is close to home.,0.790510491,4,True,2.1962278431239506,0,False,1.4057173521239503
9654,9654,792,4,my child does not attend organized daycare/preschool,my child does not attend daycare/preschool,0.739823134,4,True,2.1962278431239506,0,False,1.4564047091239507
9655,9655,792,4,my child does not attend organized daycare/preschool,my child does not attend daycare/preschool,0.739823134,4,True,2.1962278431239506,0,False,1.4564047091239507
9656,9656,792,4,my child does not attend organized daycare/preschool,my child does not attend daycare/preschool,0.739823134,4,True,2.1962278431239506,0,False,1.4564047091239507
9657,9657,792,4,my child does not attend organized daycare/preschool,My child does not go to a daycare center or preschool.,0.684707373,4,True,2.1962278431239506,0,False,1.5115204701239506
9658,9658,792,4,my child does not attend organized daycare/preschool,My child does not go to a daycare center or preschool.,0.684707373,4,True,2.1962278431239506,0,False,1.5115204701239506
9659,9659,792,4,my child does not attend organized daycare/preschool,My child does not go to a daycare center or preschool.,0.684707373,4,True,2.1962278431239506,0,False,1.5115204701239506
9660,9660,792,4,my child does not attend organized daycare/preschool,my child does not go to organized daycare/preschool,0.703093593,4,True,2.1962278431239506,0,False,1.4931342501239506
9661,9661,792,4,my child does not attend organized daycare/preschool,my child does not go to organized daycare/preschool,0.703093593,4,True,2.1962278431239506,0,False,1.4931342501239506
9662,9662,792,4,my child does not attend organized daycare/preschool,my child does not go to organized daycare/preschool,0.703093593,4,True,2.1962278431239506,0,False,1.4931342501239506
9663,9663,792,4,my child does not attend organized daycare/preschool,my child has not attended daycare/preschool.,0.651103849,4,True,2.1962278431239506,0,False,1.5451239941239503
9664,9664,792,4,my child does not attend organized daycare/preschool,my child has not attended daycare/preschool.,0.651103849,4,True,2.1962278431239506,0,False,1.5451239941239503
9665,9665,792,4,my child does not attend organized daycare/preschool,my child has not attended daycare/preschool.,0.651103849,4,True,2.1962278431239506,0,False,1.5451239941239503
9666,9666,792,4,my child does not attend organized daycare/preschool,My child is not attending daycare/preschool.,0.629179852,4,True,2.1962278431239506,0,False,1.5670479911239503
9667,9667,792,4,my child does not attend organized daycare/preschool,My child is not attending daycare/preschool.,0.629179852,4,True,2.1962278431239506,0,False,1.5670479911239503
9668,9668,792,4,my child does not attend organized daycare/preschool,My child is not attending daycare/preschool.,0.629179852,4,True,2.1962278431239506,0,False,1.5670479911239503
9669,9669,792,4,my child does not attend organized daycare/preschool,my child does not attend organized daycare / preschool.,0.664850113,4,True,2.1962278431239506,0,False,1.5313777301239506
9670,9670,792,4,my child does not attend organized daycare/preschool,my child does not attend organized daycare / preschool.,0.664850113,4,True,2.1962278431239506,0,False,1.5313777301239506
9671,9671,792,4,my child does not attend organized daycare/preschool,my child does not attend organized daycare / preschool.,0.664850113,4,True,2.1962278431239506,0,False,1.5313777301239506
9672,9672,792,4,my child does not attend organized daycare/preschool,your child lives on your property.,0.851298138,4,True,2.1962278431239506,0,False,1.3449297051239506
9673,9673,792,4,my child does not attend organized daycare/preschool,your child lives on your property.,0.851298138,4,True,2.1962278431239506,0,False,1.3449297051239506
9674,9674,792,4,my child does not attend organized daycare/preschool,your child lives on your property.,0.851298138,4,True,2.1962278431239506,0,False,1.3449297051239506
9675,9675,792,4,my child does not attend organized daycare/preschool,My child does not attend daycare/preschool.,0.675519191,4,True,2.1962278431239506,0,False,1.5207086521239506
9676,9676,792,4,my child does not attend organized daycare/preschool,My child does not attend daycare/preschool.,0.675519191,4,True,2.1962278431239506,0,False,1.5207086521239506
9677,9677,792,4,my child does not attend organized daycare/preschool,My child does not attend daycare/preschool.,0.675519191,4,True,2.1962278431239506,0,False,1.5207086521239506
9678,9678,792,4,my child does not attend organized daycare/preschool,i do not send my kid to daycare preschool,0.878294335,4,True,2.1962278431239506,0,False,1.3179335081239505
9679,9679,792,4,my child does not attend organized daycare/preschool,i do not send my kid to daycare preschool,0.878294335,4,True,2.1962278431239506,0,False,1.3179335081239505
9680,9680,792,4,my child does not attend organized daycare/preschool,i do not send my kid to daycare preschool,0.878294335,4,True,2.1962278431239506,0,False,1.3179335081239505
9681,9681,792,4,my child does not attend organized daycare/preschool,My child does not attend organized daycare/preschool.,0.664850113,4,True,2.1962278431239506,0,False,1.5313777301239506
9682,9682,792,4,my child does not attend organized daycare/preschool,My child does not attend organized daycare/preschool.,0.664850113,4,True,2.1962278431239506,0,False,1.5313777301239506
9683,9683,792,4,my child does not attend organized daycare/preschool,My child does not attend organized daycare/preschool.,0.664850113,4,True,2.1962278431239506,0,False,1.5313777301239506
9684,9684,792,4,my child does not attend organized daycare/preschool,this child is at daycare/preschool but i am,0.692567361,4,True,2.1962278431239506,0,False,1.5036604821239503
9685,9685,792,4,my child does not attend organized daycare/preschool,this child is at daycare/preschool but i am,0.692567361,4,True,2.1962278431239506,0,False,1.5036604821239503
9686,9686,792,4,my child does not attend organized daycare/preschool,this child is at daycare/preschool but i am,0.692567361,4,True,2.1962278431239506,0,False,1.5036604821239503
9687,9687,792,4,my child does not attend organized daycare/preschool,how children learn at daycare in daycare/preschool setting: my child only attends organized daycare/preschool,1.136178026,4,True,2.1962278431239506,0,False,1.0600498171239503
9688,9688,792,4,my child does not attend organized daycare/preschool,how children learn at daycare in daycare/preschool setting: my child only attends organized daycare/preschool,1.136178026,4,True,2.1962278431239506,0,False,1.0600498171239503
9689,9689,792,4,my child does not attend organized daycare/preschool,how children learn at daycare in daycare/preschool setting: my child only attends organized daycare/preschool,1.136178026,4,True,2.1962278431239506,0,False,1.0600498171239503
9690,9690,792,4,my child does not attend organized daycare/preschool,i don't have a child but i do have a friend,0.716522448,4,True,2.1962278431239506,0,False,1.4797053951239505
9691,9691,792,4,my child does not attend organized daycare/preschool,i don't have a child but i do have a friend,0.716522448,4,True,2.1962278431239506,0,False,1.4797053951239505
9692,9692,792,4,my child does not attend organized daycare/preschool,i don't have a child but i do have a friend,0.716522448,4,True,2.1962278431239506,0,False,1.4797053951239505
9693,9693,792,4,my child does not attend organized daycare/preschool,my child is not attending organized daycare/preschool,0.688985687,4,True,2.1962278431239506,0,False,1.5072421561239506
9694,9694,792,4,my child does not attend organized daycare/preschool,my child is not attending organized daycare/preschool,0.688985687,4,True,2.1962278431239506,0,False,1.5072421561239506
9695,9695,792,4,my child does not attend organized daycare/preschool,my child is not attending organized daycare/preschool,0.688985687,4,True,2.1962278431239506,0,False,1.5072421561239506
9696,9696,792,4,my child does not attend organized daycare/preschool,I have a child that does not attend kindergarten.,0.655686888,4,True,2.1962278431239506,0,False,1.5405409551239506
9697,9697,792,4,my child does not attend organized daycare/preschool,I have a child that does not attend kindergarten.,0.655686888,4,True,2.1962278431239506,0,False,1.5405409551239506
9698,9698,792,4,my child does not attend organized daycare/preschool,I have a child that does not attend kindergarten.,0.655686888,4,True,2.1962278431239506,0,False,1.5405409551239506
9699,9699,792,4,my child does not attend organized daycare/preschool,I don't think my child goes to daycare/preschool.,0.604547842,4,True,2.1962278431239506,0,False,1.5916800011239505
9700,9700,792,4,my child does not attend organized daycare/preschool,I don't think my child goes to daycare/preschool.,0.604547842,4,True,2.1962278431239506,0,False,1.5916800011239505
9701,9701,792,4,my child does not attend organized daycare/preschool,I don't think my child goes to daycare/preschool.,0.604547842,4,True,2.1962278431239506,0,False,1.5916800011239505
9702,9702,792,0,Nanny needs to take him to classes.,We need to take him to classes.,2.688486564,4,False,1.7142213381829274,0,True,-0.9742652258170728
9703,9703,792,0,Nanny needs to take him to classes.,Nanna needs to take him to classes.,2.735665647,4,False,1.7142213381829274,0,True,-1.0214443088170724
9704,9704,792,0,Nanny needs to take him to classes.,The nanny needs to take him to class.,2.67047709,4,False,1.7142213381829274,0,True,-0.9562557518170725
9705,9705,792,0,Nanny needs to take him to classes.,He has to go to classes.,2.673405796,4,False,1.7142213381829274,0,True,-0.9591844578170724
9706,9706,792,0,Nanny needs to take him to classes.,Nanny needs to take him,2.567502192,4,False,1.7142213381829274,0,True,-0.8532808538170726
9707,9707,792,0,Nanny needs to take him to classes.,Nanny needs to walk him to class.,2.709809976,4,False,1.7142213381829274,0,True,-0.9955886378170724
9708,9708,792,0,Taxi to events.,Taxi to the office.,1.195986095,0,True,1.7142213381829274,0,True,0.5182352431829274
9709,9709,792,0,Taxi to events.,Community: Taxi to events,1.169567967,0,True,1.7142213381829274,0,True,0.5446533711829273
9710,9710,792,0,Taxi to events.,Taxi to community activities,1.443725503,0,True,1.7142213381829274,0,True,0.2704958351829274
9711,9711,792,4,He is not in daycare - he has a nanny.,"He is not in daycare, he has a babysitter.",0.652970067,4,True,2.1962278431239506,0,False,1.5432577761239503
9712,9712,792,4,He is not in daycare - he has a nanny.,"He is not in daycare, he has a babysitter.",0.652970067,4,True,2.1962278431239506,0,False,1.5432577761239503
9713,9713,792,4,He is not in daycare - he has a nanny.,"He is not in daycare, he has a babysitter.",0.652970067,4,True,2.1962278431239506,0,False,1.5432577761239503
9714,9714,792,4,He is not in daycare - he has a nanny.,He gets a nanny at day care if he's not in school.,1.343665813,4,True,2.1962278431239506,0,False,0.8525620301239505
9715,9715,792,4,He is not in daycare - he has a nanny.,He gets a nanny at day care if he's not in school.,1.343665813,4,True,2.1962278431239506,0,False,0.8525620301239505
9716,9716,792,4,He is not in daycare - he has a nanny.,He gets a nanny at day care if he's not in school.,1.343665813,4,True,2.1962278431239506,0,False,0.8525620301239505
9717,9717,792,4,He is not in daycare - he has a nanny.,"He does not go to daycare, he has a nanny.",0.710042343,4,True,2.1962278431239506,0,False,1.4861855001239506
9718,9718,792,4,He is not in daycare - he has a nanny.,"He does not go to daycare, he has a nanny.",0.710042343,4,True,2.1962278431239506,0,False,1.4861855001239506
9719,9719,792,4,He is not in daycare - he has a nanny.,"He does not go to daycare, he has a nanny.",0.710042343,4,True,2.1962278431239506,0,False,1.4861855001239506
9720,9720,792,4,He is not in daycare - he has a nanny.,He did not go to daycare.,0.796918353,4,True,2.1962278431239506,0,False,1.3993094901239505
9721,9721,792,4,He is not in daycare - he has a nanny.,He did not go to daycare.,0.796918353,4,True,2.1962278431239506,0,False,1.3993094901239505
9722,9722,792,4,He is not in daycare - he has a nanny.,He did not go to daycare.,0.796918353,4,True,2.1962278431239506,0,False,1.3993094901239505
9723,9723,792,4,He is not in daycare - he has a nanny.,He is not in daycare.,0.639116891,4,True,2.1962278431239506,0,False,1.5571109521239506
9724,9724,792,4,He is not in daycare - he has a nanny.,He is not in daycare.,0.639116891,4,True,2.1962278431239506,0,False,1.5571109521239506
9725,9725,792,4,He is not in daycare - he has a nanny.,He is not in daycare.,0.639116891,4,True,2.1962278431239506,0,False,1.5571109521239506
9726,9726,792,4,He is not in daycare - he has a nanny.,He is not in daycare - his mother is so busy.,0.66625214,4,True,2.1962278431239506,0,False,1.5299757031239505
9727,9727,792,4,He is not in daycare - he has a nanny.,He is not in daycare - his mother is so busy.,0.66625214,4,True,2.1962278431239506,0,False,1.5299757031239505
9728,9728,792,4,He is not in daycare - he has a nanny.,He is not in daycare - his mother is so busy.,0.66625214,4,True,2.1962278431239506,0,False,1.5299757031239505
9729,9729,792,4,He is not in daycare - he has a nanny.,HeÃ¢â‚¬â„¢s not going to preschool. He has no friends.,0.611743803,4,True,2.1962278431239506,0,False,1.5844840401239506
9730,9730,792,4,He is not in daycare - he has a nanny.,HeÃ¢â‚¬â„¢s not going to preschool. He has no friends.,0.611743803,4,True,2.1962278431239506,0,False,1.5844840401239506
9731,9731,792,4,He is not in daycare - he has a nanny.,HeÃ¢â‚¬â„¢s not going to preschool. He has no friends.,0.611743803,4,True,2.1962278431239506,0,False,1.5844840401239506
9732,9732,792,4,He is not in daycare - he has a nanny.,He is not in daycare because he has a nanny.,0.641148426,4,True,2.1962278431239506,0,False,1.5550794171239506
9733,9733,792,4,He is not in daycare - he has a nanny.,He is not in daycare because he has a nanny.,0.641148426,4,True,2.1962278431239506,0,False,1.5550794171239506
9734,9734,792,4,He is not in daycare - he has a nanny.,He is not in daycare because he has a nanny.,0.641148426,4,True,2.1962278431239506,0,False,1.5550794171239506
9735,9735,792,4,He is not in daycare - he has a nanny.,He's not in daycare - he has a nanny.,0.664425368,4,True,2.1962278431239506,0,False,1.5318024751239507
9736,9736,792,4,He is not in daycare - he has a nanny.,He's not in daycare - he has a nanny.,0.664425368,4,True,2.1962278431239506,0,False,1.5318024751239507
9737,9737,792,4,He is not in daycare - he has a nanny.,He's not in daycare - he has a nanny.,0.664425368,4,True,2.1962278431239506,0,False,1.5318024751239507
9738,9738,792,4,He is not in daycare - he has a nanny.,He has a nanny.,0.962698046,4,True,2.1962278431239506,0,False,1.2335297971239507
9739,9739,792,4,He is not in daycare - he has a nanny.,He has a nanny.,0.962698046,4,True,2.1962278431239506,0,False,1.2335297971239507
9740,9740,792,4,He is not in daycare - he has a nanny.,He has a nanny.,0.962698046,4,True,2.1962278431239506,0,False,1.2335297971239507
9741,9741,792,4,He is not in daycare - he has a nanny.,He is not in daycare he has a grandma.,0.707522348,4,True,2.1962278431239506,0,False,1.488705495123951
9742,9742,792,4,He is not in daycare - he has a nanny.,He is not in daycare he has a grandma.,0.707522348,4,True,2.1962278431239506,0,False,1.488705495123951
9743,9743,792,4,He is not in daycare - he has a nanny.,He is not in daycare he has a grandma.,0.707522348,4,True,2.1962278431239506,0,False,1.488705495123951
9744,9744,792,4,He is not in daycare - he has a nanny.,He is not nanny-he has a nanny.,0.665945539,4,True,2.1962278431239506,0,False,1.5302823041239506
9745,9745,792,4,He is not in daycare - he has a nanny.,He is not nanny-he has a nanny.,0.665945539,4,True,2.1962278431239506,0,False,1.5302823041239506
9746,9746,792,4,He is not in daycare - he has a nanny.,He is not nanny-he has a nanny.,0.665945539,4,True,2.1962278431239506,0,False,1.5302823041239506
9747,9747,792,4,He is not in daycare - he has a nanny.,She is not in daycare.,0.642276728,4,True,2.1962278431239506,0,False,1.5539511151239505
9748,9748,792,4,He is not in daycare - he has a nanny.,She is not in daycare.,0.642276728,4,True,2.1962278431239506,0,False,1.5539511151239505
9749,9749,792,4,He is not in daycare - he has a nanny.,She is not in daycare.,0.642276728,4,True,2.1962278431239506,0,False,1.5539511151239505
9750,9750,792,4,He is not in daycare - he has a nanny.,He is in daycare.,0.808126298,4,True,2.1962278431239506,0,False,1.388101545123951
9751,9751,792,4,He is not in daycare - he has a nanny.,He is in daycare.,0.808126298,4,True,2.1962278431239506,0,False,1.388101545123951
9752,9752,792,4,He is not in daycare - he has a nanny.,He is in daycare.,0.808126298,4,True,2.1962278431239506,0,False,1.388101545123951
9753,9753,792,4,He is not in daycare - he has a nanny.,He is not in nursery - he has a nanny.,0.658603475,4,True,2.1962278431239506,0,False,1.5376243681239503
9754,9754,792,4,He is not in daycare - he has a nanny.,He is not in nursery - he has a nanny.,0.658603475,4,True,2.1962278431239506,0,False,1.5376243681239503
9755,9755,792,4,He is not in daycare - he has a nanny.,He is not in nursery - he has a nanny.,0.658603475,4,True,2.1962278431239506,0,False,1.5376243681239503
9756,9756,792,0,Nanny or us making time to go to activities.,We need to make time for activities.,2.764102489,4,False,1.7142213381829274,0,True,-1.0498811508170725
9757,9757,792,0,Nanny or us making time to go to activities.,Nanny or us making house calls to go to activities.,1.187137125,0,True,1.7142213381829274,0,True,0.5270842131829274
9758,9758,792,0,Nanny or us making time to go to activities.,Whether a nanny or us making time to go to activities.,1.94612233,0,True,1.7142213381829274,0,True,-0.2319009918170724
9759,9759,792,0,Nanny or us making time to go to activities.,nanny or us making time to go to activities.,1.208783743,0,True,1.7142213381829274,0,True,0.5054375951829275
9760,9760,792,0,Spend quality time together engaged in a variety of activities.,"For example, with your father and daughter, spend quality time with them engaged in a variety of activities.",1.697846681,0,True,1.7142213381829274,0,True,0.0163746571829275
9761,9761,792,0,Spend quality time together engaged in a variety of activities.,The time is a very important factor in the development of healthy relationships. Spend quality time together engaged in a variety of activities.,1.494159377,0,True,1.7142213381829274,0,True,0.2200619611829275
9762,9762,792,0,Spend quality time together engaged in a variety of activities.,Spend quality time together engaged in a range of activities.,1.029618821,0,True,1.7142213381829274,0,True,0.6846025171829275
9763,9763,792,0,Spend quality time together engaged in a variety of activities.,Spend time together as a family engaged in a variety of activities.,1.142271331,0,True,1.7142213381829274,0,True,0.5719500071829275
9764,9764,792,0,Make an effort to arrange play dates on the weekends.,Be diligent and make the effort to arrange play dates.,1.678359902,1,False,1.7142213381829274,0,True,0.0358614361829274
9765,9765,792,0,Make an effort to arrange play dates on the weekends.,Make an effort to arrange play dates during the week.,1.328408293,0,True,1.7142213381829274,0,True,0.3858130451829273
9766,9766,792,0,Make an effort to arrange play dates on the weekends.,Use the internet to schedule play dates for your child on the weekends.,1.350243322,0,True,1.7142213381829274,0,True,0.3639780161829273
9767,9767,792,0,Make an effort to arrange play dates on the weekends.,Make an effort to arrange family play dates on the weekend.,1.232828968,0,True,1.7142213381829274,0,True,0.4813923701829274
9768,9768,792,0,Make an effort to arrange play dates on the weekends.,Make an effort to arrange play dates with other kids from the community.,1.126266499,0,True,1.7142213381829274,0,True,0.5879548391829275
9769,9769,792,0,Make an effort to arrange play dates on the weekends.,Try to invite your son to play dates on weekends.,1.522985145,0,True,1.7142213381829274,0,True,0.1912361931829274
9770,9770,792,0,Make an effort to arrange play dates on the weekends.,You can make an effort to arrange play dates on the weekends.,1.969894977,4,False,1.7142213381829274,0,True,-0.2556736388170726
9771,9771,792,0,Make an effort to arrange play dates on the weekends.,. Make an effort to arrange play dates on the weekends.,1.35004887,0,True,1.7142213381829274,0,True,0.3641724681829275
9772,9772,792,0,Find new things to do each week.,Find new things to do throughout the week.,1.03423271,0,True,1.7142213381829274,0,True,0.6799886281829275
9773,9773,792,0,Find new things to do each week.,Find a different activity each week.,1.331214216,0,True,1.7142213381829274,0,True,0.3830071221829274
